JDutc1 JDutc2 BJDtdb1 BJDtdb2 RvST RvgT RvsT
2444900 0 2444900 0.00238112810041068 3997.36911252716 0.00340696565714189 0.69106368207169
2444910 0 2444910 0.00297995704702388 3997.37591672312 0.00340767930560185 0.691067354119565
2444920 0 2444920 0.00350714137838622 3997.38257915185 0.00340839361357362 0.691071028641048
2444930 0 2444930 0.00394686957027341 3997.38904499783 0.00340910858069495 0.691074705633143
2444940 0 2444940 0.00428481156825479 3997.39526331257 0.00340982420670678 0.691078385093385
2444950 0 2444950 0.0045096856423787 3997.40118900257 0.00341054049156594 0.691082067020422
2444960 0 2444960 0.00461485804194929 3997.40679003095 0.00341125743556095 0.691085751414611
2444970 0 2444970 0.00459608379996773 3997.41204122649 0.00341197503915136 0.691089438277186
2444980 0 2444980 0.0044539282921633 3997.41692969487 0.00341269330314254 0.691093127611155
2444990 0 2444990 0.00419335987867519 3997.42145700119 0.00341341222865802 0.691096819421161
2445000 0 2445000 0.00382189333156382 3997.42563248247 0.00341413181700727 0.691100513712793
2445010 0 2445010 0.00335191097396694 3997.42947989666 0.00341485206985389 0.691104210493456
2445020 0 2445020 0.0027983695463328 3997.43303365608 0.00341557298905178 0.691107909771524
2445030 0 2445030 0.0021780589220803 3997.43633417683 0.00341629457659255 0.691111611556069
2445040 0 2445040 0.00151103107487993 3997.43943347028 0.00341701683470941 0.691115315857392
2445050 0 2445050 0.00081730751398243 3997.44238689595 0.00341773976564011 0.691119022685811
2445060 0 2445060 0.000117595794529162 3997.44525253934 0.00341846337167883 0.691122732051921
2445070 0 2445070 -0.000566610114861049 3997.44809397036 0.00341918765518374 0.691126443966637
2445080 0 2445080 -0.0012160756830801 3997.45097065709 0.00341991261835629 0.691130158440059
2445090 0 2445090 -0.00181194186687439 3997.45394165305 0.0034206382633773 0.691133875482174
2445100 0 2445100 -0.00233701170914745 3997.45706449622 0.00342136459231332 0.691137595102372
2445110 0 2445110 -0.00277748104214836 3997.46038770743 0.00342209160699021 0.691141317308804
2445120 0 2445120 -0.00312071019812269 3997.46395711821 0.00342281930915424 0.691145042109207
2445130 0 2445130 -0.00335755348510251 3997.46781094061 0.00342354770030193 0.691148769510031
2445140 0 2445140 -0.00348226189716756 3997.47197679536 0.00342427678168599 0.691152499516473
2445150 0 2445150 -0.00349085828468189 3997.47647794354 0.00342500655443276 0.691156232133082
2445160 0 2445160 -0.00337221394189082 3997.48132587328 0.00342573702019381 0.691159967367086
2445170 0 2445170 -0.00315257313228004 3997.48652259213 0.00342646817789142 0.691163705211758
2445180 0 2445180 -0.00282573700510525 3997.49206425927 0.00342720002881753 0.691167445672483
2445190 0 2445190 -0.00240140011408728 3997.49793373905 0.0034279325731025 0.691171188748713
2445200 0 2445200 -0.00189082014786595 3997.50410719643 0.00342866581076083 0.691174934439306
2445210 0 2445210 -0.00130780924035077 3997.51055372368 0.00342939974161784 0.691178682742156
2445220 0 2445220 -0.000669335092680632 3997.51723078659 0.00343013436526458 0.691182433653963
2445230 0 2445230 7.27472526136782e-06 3997.52409279256 0.00343086968126244 0.691186187171283
2445240 0 2445240 0.000702436186836178 3997.53108707266 0.00343160568900332 0.691189943289807
2445250 0 2445250 0.00139550994385094 3997.5381543091 0.00343234238779737 0.691193702004816
2445260 0 2445260 0.00206676045767136 3997.54523631978 0.00343307977701716 0.691197463311915
2445270 0 2445270 0.00269537451802357 3997.55227019629 0.00343381785595165 0.691201227206286
2445280 0 2445280 0.00326213305232085 3997.55919398781 0.00343455662400327 0.691204993683698
2445290 0 2445290 0.00374995220118279 3997.5659512548 0.00343529608072849 0.691208762740706
2445300 0 2445300 0.00414262922155764 3997.57248579566 0.0034360362257457 0.691212534374186
2445310 0 2445310 0.00442800450530657 3997.57875062321 0.00343677705896983 0.691216308582531
2445320 0 2445320 0.004596909755671 3997.58470773375 0.00343751858053576 0.691220085365253
2445330 0 2445330 0.0046430809117035 3997.59032537711 0.00343826079079286 0.691223864722958
2445340 0 2445340 0.0045655680190849 3997.59558682825 0.00343900369048514 0.691227646658261
2445350 0 2445350 0.00436639320949248 3997.60048522743 0.00343974728057882 0.691231431174906
2445360 0 2445360 0.004051583135153 3997.60502421791 0.00344049156234034 0.691235218278162
2445370 0 2445370 0.00363190061993241 3997.60922311698 0.00344123653739223 0.691239007975105
2445380 0 2445380 0.00312001489879678 3997.61310850566 0.00344198220750369 0.691242800273547
2445390 0 2445390 0.00253226154817029 3997.61671797461 0.00344272857472269 0.691246595182716
2445400 0 2445400 0.00188748686714852 3997.62009991672 0.00344347564129093 0.69125039271281
2445410 0 2445410 0.0012048250487006 3997.62330508616 0.00344422340947836 0.691254192874166
2445420 0 2445420 0.000505599401648074 3997.62639227577 0.00344497188172578 0.691257995677979
2445430 0 2445430 -0.000189228594799574 3997.62942301666 0.00344572106045432 0.69126180113533
2445440 0 2445440 -0.000859785784096486 3997.6324564972 0.00344647094801089 0.691265609256915
2445450 0 2445450 -0.00148592319639309 3997.63555518267 0.00344722154677024 0.691269420053565
2445460 0 2445460 -0.00205026349524797 3997.63877629977 0.00344797285890601 0.691273233535076
2445470 0 2445470 -0.00253720930325049 3997.64217199694 0.00344872488646436 0.691277049710587
2445480 0 2445480 -0.00293268585803983 3997.6457926473 0.00344947763138274 0.691280868588683
2445490 0 2445490 -0.00322669561098164 3997.64967787329 0.00345023109529682 0.691284690176406
2445500 0 2445500 -0.00341112964287424 3997.65386152513 0.00345098527970416 0.691288514480094
2445510 0 2445510 -0.0034808167036741 3997.65837110373 0.00345174018588433 0.691292341504972
2445520 0 2445520 -0.00342319449273213 3997.66322123247 0.00345249581567872 0.691296171259111
2445530 0 2445530 -0.00326217717415574 3997.6684211284 0.0034532521681737 0.691300003736614
2445540 0 2445540 -0.00299075642651699 3997.67397009195 0.00345400924479253 0.691303838943429
2445550 0 2445550 -0.00261682217065059 3997.67985561359 0.00345476704583256 0.691307676879796
2445560 0 2445560 -0.00214985363437643 3997.68606038621 0.00345552557146985 0.691311517545341
2445570 0 2445570 -0.00160321685133143 3997.6925553567 0.00345628482158413 0.691315360938193
2445580 0 2445580 -0.00099210318106996 3997.69930329218 0.00345704479591406 0.691319207055769
2445590 0 2445590 -0.000333037928173725 3997.70626285185 0.00345780549409402 0.691323055894961
2445600 0 2445600 0.000354495169638908 3997.71338195534 0.00345856691552983 0.691326907451509
2445610 0 2445610 0.00105104766817944 3997.72060577032 0.00345932905962596 0.69133076172115
2445620 0 2445620 0.00173643013340402 3997.72787674544 0.00346009192572625 0.691334618699323
2445630 0 2445630 0.00238950205896388 3997.73513116153 0.00346085551309765 0.69133847838108
2445640 0 2445640 0.00299111528459213 3997.7423089605 0.00346161982115483 0.691342340762226
2445650 0 2445650 0.00352247282735961 3997.74935009136 0.00346238484933533 0.691346205838684
2445660 0 2445660 0.00396652004755771 3997.75619594274 0.00346315059720627 0.691350073607042
2445670 0 2445670 0.00430982203884443 3997.76279761297 0.00346391706460888 0.69135394406527
2445680 0 2445680 0.00454066355986115 3997.76910997857 0.003464684251514 0.691357817211998
2445690 0 2445690 0.00465150964556722 3997.77509756509 0.00346545215821175 0.691361693047469
2445700 0 2445700 0.0046391091856662 3997.78073817336 0.00346622078532096 0.691365571573583
2445710 0 2445710 0.00450294405816686 3997.78601661588 0.00346699013367143 0.691369452793307
2445720 0 2445720 0.00424774702352283 3997.79093260829 0.00346776020449887 0.691373336711648
2445730 0 2445730 0.00388175104596697 3997.79549827025 0.00346853099931183 0.691377223334988
2445740 0 2445740 0.00341600632075105 3997.79973366816 0.0034693025198403 0.691381112670817
2445750 0 2445750 0.00286598945947338 3997.80367364993 0.00347007476816104 0.691385004728368
2445760 0 2445760 0.00224865911776739 3997.80736016396 0.00347084774647154 0.691388899517474
2445770 0 2445770 0.00158295186290331 3997.81084143699 0.00347162145712898 0.691392797048761
2445780 0 2445780 0.00088996717858319 3997.81417539297 0.00347239590266527 0.691396697333729
2445790 0 2445790 0.000189960741034751 3997.81741978487 0.00347317108555471 0.691400600383573
2445800 0 2445800 -0.00049609440639519 3997.82063559858 0.00347394700833486 0.691404506209801
2445810 0 2445810 -0.00114774854736052 3997.82388599739 0.00347472367351046 0.69140841482374
2445820 0 2445820 -0.00174705508643786 3997.82722792259 0.00347550108339924 0.691412326235771
2445830 0 2445830 -0.00227656258658408 3997.83071843421 0.00347627924028732 0.691416240456103
2445840 0 2445840 -0.0027215822430747 3997.83440944499 0.00347705814625241 0.69142015749389
2445850 0 2445850 -0.00307050950053578 3997.83834366831 0.00347783780313765 0.691424077357098
2445860 0 2445860 -0.00331324612383189 3997.84256116366 0.00347861821267372 0.691428000053121
2445870 0 2445870 -0.00344380734330986 3997.8470913719 0.00347939937627449 0.691431925587754
2445880 0 2445880 -0.00345898461952551 3997.851954595 0.00348018129514018 0.691435853965714
2445890 0 2445890 -0.00335789662991979 3997.85716589639 0.00348096397029143 0.691439785190812
2445900 0 2445900 -0.00314410167800248 3997.86272694688 0.00348174740240287 0.69144371926512
2445910 0 2445910 -0.00282317605821603 3997.86863223235 0.00348253159199149 0.691447656189916
2445920 0 2445920 -0.00240357820096813 3997.87486869154 0.00348331653934799 0.691451595965343
2445930 0 2445930 -0.00189751180213269 3997.88141022872 0.00348410224446786 0.691455538590061
2445940 0 2445940 -0.0013183182578781 3997.88822626005 0.00348488870725512 0.691459484062276
2445950 0 2445950 -0.000682259594051801 3997.89527735888 0.00348567592738147 0.691463432379031
2445960 0 2445960 -7.7232211477755e-06 3997.90251468129 0.0034864639043479 0.691467383536515
2445970 0 2445970 0.000686700967741642 3997.90988785131 0.00348725263763557 0.691471337530822
2445980 0 2445980 0.0013802973046451 3997.91733855519 0.00348804212655381 0.691475294357192
2445990 0 2445990 0.00205253386691207 3997.92480555766 0.00348883237042193 0.691479254010918
2446000 0 2446000 0.00268374636908429 3997.93222940031 0.00348962336862333 0.69148321648762
2446010 0 2446010 0.00325388569532441 3997.93954665229 0.00349041512050668 0.691487181782749
2446020 0 2446020 0.00374559877348287 3997.94669906764 0.00349120762562996 0.691491149892807
2446030 0 2446030 0.00414353421925068 3997.95363371981 0.00349200088370639 0.691495120815081
2446040 0 2446040 0.00443424614648991 3997.96030018236 0.00349279489459757 0.691499094547602
2446050 0 2446050 0.00460890564638252 3997.96666050351 0.00349358965852972 0.691503071090225
2446060 0 2446060 0.00466146194437297 3997.97268473621 0.00349438517594917 0.691507050443912
2446070 0 2446070 0.00458968375355167 3997.97835200212 0.00349518144760631 0.691511032611141
2446080 0 2446080 0.00439641977951453 3997.98365734754 0.0034959784746576 0.691515017596419
2446090 0 2446090 0.0040871912443511 3997.98860404805 0.00349677625847533 0.69151900540533
2446100 0 2446100 0.00367193987329781 3997.99320805036 0.00349757480078833 0.691522996045234
2446110 0 2446110 0.00316435061988928 3997.99749902766 0.00349837410362952 0.691526989525003
2446120 0 2446120 0.00257972842739853 3998.00151217911 0.00349917416916737 0.691530985854178
2446130 0 2446130 0.00193684046603705 3998.00529449704 0.00349997499985418 0.691534985043711
2446140 0 2446140 0.00125563846184623 3998.00889984492 0.00350077659824473 0.691538987105051
2446150 0 2446150 0.000556258531075795 3998.01238346172 0.00350157896691648 0.691542992049756
2446160 0 2446160 -0.000139661940757165 3998.01580791735 0.0035023821085755 0.691546999890012
2446170 0 2446170 -0.000811958002711008 3998.01923428253 0.00350318602581786 0.691551010637444
2446180 0 2446180 -0.00144141443536964 3998.02272154465 0.00350399072117117 0.691555024303327
2446190 0 2446190 -0.00200947447078306 3998.02633002327 0.00350479619711772 0.691559040898702
2446200 0 2446200 -0.00250088938332502 3998.03011176443 0.0035056024558805 0.691563060433302
2446210 0 2446210 -0.00290193863903679 3998.03411496221 0.00350640949956567 0.691567082916275
2446220 0 2446220 -0.00320137129759145 3998.03838327026 0.00350721733008586 0.691571108355791
2446230 0 2446230 -0.00339191734704673 3998.04294852077 0.003508025949037 0.691575136758442
2446240 0 2446240 -0.00346804291210439 3998.0478381357 0.00350883535787852 0.691579168130129
2446250 0 2446250 -0.00341631309560445 3998.05307023577 0.00350964555871388 0.691583202479956
2446260 0 2446260 -0.00326162581225372 3998.0586509521 0.00351045655054242 0.69158723980157
2446270 0 2446270 -0.00299599503901689 3998.06458171425 0.0035112683350282 0.691591280101882
2446280 0 2446280 -0.00262712516999417 3998.07085170323 0.00351208091256412 0.691595323381477
2446290 0 2446290 -0.00216523417439552 3998.07744070011 0.003512894283338 0.691599369639916
2446300 0 2446300 -0.00162241738241357 3998.08432331935 0.00351370844738337 0.691603418875997
2446310 0 2446310 -0.00101440794693861 3998.09146164515 0.00351452340443527 0.691607471087033
2446320 0 2446320 -0.000357941932828286 3998.09881272654 0.00351533915414375 0.691611526269921
2446330 0 2446330 0.000328618751935376 3998.10632842872 0.00351615569602264 0.691615584420883
2446340 0 2446340 0.00102478464622402 3998.11395119913 0.00351697302940784 0.69161964553526
2446350 0 2446350 0.00171076091274169 3998.12162378814 0.00351779115368747 0.691623709608661
2446360 0 2446360 0.00236596481980944 3998.12928525269 0.00351861006818064 0.691627776636354
2446370 0 2446370 0.00297008820322075 3998.13687180187 0.00351942977222429 0.691631846613702
2446380 0 2446380 0.00350517937791152 3998.14432548001 0.00352025026534414 0.691635919537011
2446390 0 2446390 0.00395394900053436 3998.15158818437 0.00352107154711644 0.69163999540284
2446400 0 2446400 0.00430207636774287 3998.15860756908 0.00352189361735788 0.691644074208947
2446410 0 2446410 0.00453881668682522 3998.16534160592 0.00352271647617677 0.691648155954538
2446420 0 2446420 0.00465567622506619 3998.1717528017 0.00352354012386528 0.691652240639732
2446430 0 2446430 0.00464908326400142 3998.17781696773 0.00352436456112063 0.691656328266657
2446440 0 2446440 0.00451924384614635 3998.18352183837 0.0035251897889526 0.691660418838989
2446450 0 2446450 0.00426956432226975 3998.18886333238 0.00352601580863734 0.691664512361721
2446460 0 2446460 0.00390863142255703 3998.19385372785 0.00352684262188241 0.691668608841979
2446470 0 2446470 0.00344769642749865 3998.19851472318 0.00352767023062058 0.691672708287999
2446480 0 2446480 0.00290103812842685 3998.20287703821 0.00352849863704102 0.691676810709278
2446490 0 2446490 0.00228652238759828 3998.20698489355 0.0035293278436369 0.691680916116812
2446500 0 2446500 0.00162267853266027 3998.21088620224 0.00353015785296412 0.691685024521895
2446510 0 2446510 0.000929961444589852 3998.21463593682 0.00353098866774648 0.691689135936643
2446520 0 2446520 0.000229754514480875 3998.21829541164 0.00353182029079355 0.691693250373585
2446530 0 2446530 -0.000457849269172668 3998.22192340735 0.00353265272481622 0.691697367844754
2446540 0 2446540 -0.00111228984312884 3998.22558230708 0.00353348597257275 0.691701488362401
2446550 0 2446550 -0.00171470108956501 3998.22933255249 0.00353432003668864 0.691705611938114
2446560 0 2446560 -0.00224867070035899 3998.23322788053 0.00353515491959251 0.691709738582496
2446570 0 2446570 -0.00269870359495054 3998.23732181252 0.00353599062364355 0.691713868305799
2446580 0 2446580 -0.0030528335680407 3998.2416591567 0.00353682715091265 0.691718001116839
2446590 0 2446590 -0.00330177656338484 3998.24627675856 0.00353766450325188 0.691722137023348
2446600 0 2446600 -0.00343832406481692 3998.25120749984 0.00353850268234428 0.691726276032212
2446610 0 2446610 -0.00345958625887189 3998.25647159394 0.00353934168951476 0.691730418148546
2446620 0 2446620 -0.00336495724450897 3998.26208222265 0.00354018152589926 0.691734563376529
2446630 0 2446630 -0.00315676826377949 3998.2680451653 0.00354102219238893 0.691738711719128
2446640 0 2446640 -0.00284144079929644 3998.27435275288 0.00354186368953182 0.691742863177615
2446650 0 2446650 -0.00242704695073719 3998.28099212631 0.0035427060177368 0.691747017752575
2446660 0 2446660 -0.00192498523748339 3998.28794052942 0.00354354917713152 0.691751175443209
2446670 0 2446670 -0.00134961378111671 3998.29516409443 0.00354439316759201 0.691755336247475
2446680 0 2446680 -0.000716264554550007 3998.30262567522 0.00354523798890925 0.691759500162919
2446690 0 2446690 -4.32288260996573e-05 3998.31027778412 0.00354608364062084 0.691763667185838
2446700 0 2446700 0.000650112072187521 3998.31806695172 0.00354693012216801 0.691767837312061
2446710 0 2446710 0.00134419371616887 3998.32593845238 0.00354777743297204 0.691772010537322
2446720 0 2446720 0.00201783453207949 3998.3338299064 0.00354862557231252 0.691776186856664
2446730 0 2446730 0.00265108169919725 3998.34168009276 0.00354947453956834 0.691780366265621
2446740 0 2446740 0.00322483726515698 3998.34942918374 0.00355032433418641 0.691784548760069
2446750 0 2446750 0.00372058229375767 3998.35701568517 0.00355117495565851 0.69178873433611
2446760 0 2446760 0.00412324967975309 3998.36438679616 0.00355202640376628 0.691792922991274
2446770 0 2446770 0.00441977519293848 3998.37149433648 0.00355287867845901 0.69179711472392
2446780 0 2446780 0.00460005789884828 3998.37829615933 0.00355373177993654 0.691801309533642
2446790 0 2446790 0.004658773729881 3998.38476419503 0.00355458570880536 0.691805507422031
2446800 0 2446800 0.00459333859414675 3998.39087754199 0.00355544046590645 0.691809708391832
2446810 0 2446810 0.00440567389238894 3998.39662761748 0.00355629605246757 0.691813912447688
2446820 0 2446820 0.00410220941647971 3998.40202064547 0.00355715247010535 0.691818119596148
2446830 0 2446830 0.00369192302911934 3998.40707025032 0.00355800972065915 0.69182232984485
2446840 0 2446840 0.00318824803612775 3998.41180435978 0.00355886780635581 0.691826543203326
2446850 0 2446850 0.00260725901944016 3998.41626115072 0.00355972672965571 0.691830759682249
2446860 0 2446860 0.00196650831973775 3998.4204838657 0.00356058649315377 0.691834979292942
2446870 0 2446870 0.00128645054371839 3998.42452711137 0.00356144709970276 0.691839202047981
2446880 0 2446880 0.000587557751084429 3998.42844800573 0.00356230855216596 0.691843427959985
2446890 0 2446890 -0.000109555843649598 3998.43230533576 0.00356317085342787 0.691847657041664
2446900 0 2446900 -0.000783670151204246 3998.43616307393 0.00356403400643441 0.691851889306021
2446910 0 2446910 -0.00141582340831313 3998.44008018551 0.00356489801394558 0.691856124765133
2446920 0 2446920 -0.00198793552824257 3998.44411452714 0.00356576287865363 0.691860363430735
2446930 0 2446930 -0.00248354553223151 3998.4483221035 0.00356662860311888 0.691864605313907
2446940 0 2446940 -0.0028897018129472 3998.4527491026 0.00356749518960511 0.691868850424265
2446950 0 2446950 -0.00319492423942584 3998.45743888666 0.00356836264025498 0.691873098770826
2446960 0 2446960 -0.00339100412780245 3998.46242687571 0.00356923095693304 0.691877350361234
2446970 0 2446970 -0.00347339034635298 3998.46773727635 0.00357010014119078 0.691881605201598
2446980 0 2446980 -0.00343935986289782 3998.47339019594 0.00357097019442429 0.691885863297259
2446990 0 2446990 -0.00329031659767704 3998.47939373371 0.00357184111767319 0.691890124651812
2447000 0 2447000 -0.00303064239443819 3998.48574620442 0.00357271291171911 0.691894389267586
2447010 0 2447010 -0.00266682559909767 3998.49244042034 0.00357358557716044 0.691898657146011
2447020 0 2447020 -0.00220943358319364 3998.49945582288 0.00357445911423908 0.691902928286778
2447030 0 2447030 -0.00167084191340271 3998.5067652941 0.00357533352303728 0.691907202688795
2447040 0 2447040 -0.00106562078838444 3998.51433497058 0.00357620880344306 0.691911480350023
2447050 0 2447050 -0.000411402940970362 3998.52211944239 0.00357708495507312 0.691915761267101
2447060 0 2447060 0.000273791360033387 3998.53007089747 0.00357796197750627 0.691920045436488
2447070 0 2447070 0.000970170277704176 3998.53813482508 0.00357883987016163 0.691924332853864
2447080 0 2447080 0.00165683529016058 3998.54625035211 0.00357971863235632 0.69192862351442
2447090 0 2447090 0.00231402620279748 3998.5543587575 0.00358059826350253 0.691932917413813
2447100 0 2447100 0.00292139611104001 3998.56239712754 0.00358147876295604 0.69193721454743
2447110 0 2447110 0.00346008342202342 3998.57030407278 0.00358236013019862 0.691941514911279
2447120 0 2447120 0.00391378427307458 3998.57802474452 0.00358324236493337 0.691945818502452
2447130 0 2447130 0.00426738980411053 3998.58550510302 0.00358412546696538 0.69195012531854
2447140 0 2447140 0.00450975151157742 3998.5927011 0.00358500943644682 0.69195443535883
2447150 0 2447150 0.00463315806355173 3998.5995783164 0.00358589427383236 0.691958748624087
2447160 0 2447160 0.00463277053160639 3998.60610886209 0.00358677997983063 0.69196306511631
2447170 0 2447170 0.00452059558645535 3998.61228054285 0.00358766655664491 0.69196738484478
2447180 0 2447180 0.00427718569744907 3998.6180910314 0.00358855400369201 0.6919717078052
2447190 0 2447190 0.00392141785813024 3998.62354827005 0.00358944232379027 0.691976034009838
2447200 0 2447200 0.00346530880075234 3998.62867603993 0.00359033151915652 0.691980363468026
2447210 0 2447210 0.0029228272927032 3998.63350484807 0.00359122159218781 0.691984696189964
2447220 0 2447220 0.00231101052723763 3998.63807555568 0.00359211254556186 0.691989032187209
2447230 0 2447230 0.00164941361211342 3998.6424394103 0.00359300438218932 0.691993371472441
2447240 0 2447240 0.000957669854832276 3998.64664919588 0.00359389710499697 0.691997714058408
2447250 0 2447250 0.000257075997998414 3998.65076506045 0.00359479071706952 0.692002059958616
2447260 0 2447260 -0.000431367172714963 3998.65484914149 0.00359568522147505 0.692006409186474
2447270 0 2447270 -0.00108815315344389 3998.65896038826 0.00359658062115751 0.692010761754782
2447280 0 2447280 -0.00169375793647763 3998.6631606086 0.00359747691907167 0.692015117676375
2447290 0 2447290 -0.00223132302925045 3998.66750565091 0.00359837411794231 0.692019476962967
2447300 0 2447300 -0.0026862549688012 3998.67204561002 0.00359927222029904 0.692023839625306
2447310 0 2447310 -0.00304544128405458 3998.67682861701 0.00360017122854584 0.692028205673527
2447320 0 2447320 -0.00329978241946124 3998.68189157417 0.00360107114473241 0.692032575116032
2447330 0 2447330 -0.00344247038115267 3998.68726526063 0.0036019719707076 0.692036947960245
2447340 0 2447340 -0.00346938315455046 3998.69297396649 0.00360287370808271 0.692041324212428
2447350 0 2447350 -0.00338065056039384 3998.69902887002 0.00360377635808899 0.692045703876995
2447360 0 2447360 -0.00317833163820469 3998.7054358183 0.0036046799217856 0.692050086957523
2447370 0 2447370 -0.0028679401144688 3998.7121905839 0.00360558439992075 0.692054473456078
2447380 0 2447380 -0.00245853235803996 3998.71927707593 0.00360648979292218 0.69205886337317
2447390 0 2447390 -0.00196063697117048 3998.72667481593 0.00360739610108325 0.69206325670866
2447400 0 2447400 -0.00138832719782169 3998.73435157858 0.00360830332437417 0.692067653460842
2447410 0 2447410 -0.000757771913187007 3998.74226707276 0.00360921146257204 0.692072053627079
2447420 0 2447420 -8.60964729526676e-05 3998.75037750796 0.0036101205153635 0.692076457204298
2447430 0 2447430 0.000606879799869411 3998.75862867199 0.00361103048218607 0.692080864188222
2447440 0 2447440 0.0013012229016564 3998.76696401456 0.00361194136246196 0.692085274574506
2447450 0 2447450 0.00197679321496319 3998.77532494457 0.00361285315558971 0.692089688358696
2447460 0 2447460 0.00261261939326467 3998.78364733559 0.00361376586088692 0.692094105535949
2447470 0 2447470 0.0031898181707567 3998.79187149358 0.00361467947785669 0.692098526102327
2447480 0 2447480 0.0036904026086306 3998.7999384142 0.00361559400607956 0.692102950054269
2447490 0 2447490 0.00409806236289564 3998.80779125153 0.00361650944528533 0.692107377388941
2447500 0 2447500 0.00440042201597057 3998.81538376779 0.00361742579556088 0.692111808105239
2447510 0 2447510 0.00458719670307845 3998.82267407254 0.00361834305718272 0.692116242202976
2447520 0 2447520 0.00465204749309409 3998.82963041256 0.00361926123078833 0.692120679683711
2447530 0 2447530 0.00459328234165152 3998.8362348483 0.00362018031744253 0.692125120551069
2447540 0 2447540 0.00441197411199045 3998.84247668221 0.0036211003184663 0.692129564809906
2447550 0 2447550 0.00411413528187263 3998.84836018078 0.0036220212356385 0.692134012467287
2447560 0 2447560 0.0037095114926728 3998.85390184394 0.00362294307108689 0.692138463531957
2447570 0 2447570 0.00321031562071199 3998.859125839 0.00362386582717298 0.69214291801378
2447580 0 2447580 0.00263294292766072 3998.86407079817 0.00362478950665171 0.692147375924513
2447590 0 2447590 0.00199531213716939 3998.8687817099 0.00362571411242749 0.69215183727662
2447600 0 2447600 0.00131671830772852 3998.87330912212 0.00362663964754123 0.692156302083216
2447610 0 2447610 0.000618557372936044 3998.87771279115 0.00362756611523823 0.692160770358389
2447620 0 2447620 -7.87381130369904e-05 3998.88205144567 0.00362849351868483 0.692165242115834
2447630 0 2447630 -0.000754629177984129 3998.88638618362 0.00362942186106738 0.692169717369332
2447640 0 2447640 -0.00138897632415335 3998.89077977433 0.00363035114554528 0.692174196132521
2447650 0 2447650 -0.0019643884134399 3998.89528814848 0.00363128137503218 0.692178678417841
2447660 0 2447660 -0.00246436040783535 3998.89996667287 0.00363221255236823 0.692183164237373
2447670 0 2447670 -0.00287493677223371 3998.90486510715 0.00363314468016458 0.69218765360208
2447680 0 2447680 -0.00318559355630011 3998.91002367516 0.00363407776071985 0.692192146521413
2447690 0 2447690 -0.00338737056082961 3998.91547960843 0.00363501179619304 0.692196643004142
2447700 0 2447700 -0.00347523570139934 3998.92125918873 0.00363594678838169 0.692201143057292
2447710 0 2447710 -0.00344731919586086 3998.9273793781 0.00363688273879172 0.692205646686477
2447720 0 2447720 -0.00330383560964023 3998.93385185396 0.00363781964873698 0.692210153896384
2447730 0 2447730 -0.00304935973868512 3998.94067481714 0.00363875751912476 0.692214664689741
2447740 0 2447740 -0.00269077503363618 3998.94783921933 0.00363969635064634 0.692219179068237
2447750 0 2447750 -0.00223743554470038 3998.9553285677 0.00364063614376074 0.692223697032441
2447760 0 2447760 -0.00170249072637257 3998.96311354877 0.00364157689856881 0.692228218581204
2447770 0 2447770 -0.00110026594191463 3998.97116053239 0.00364251861505823 0.692232743712834
2447780 0 2447780 -0.000447568971357701 3998.97942726065 0.0036434612929797 0.692237272424501
2447790 0 2447790 0.000236522753934373 3998.98786250218 0.0036444049318658 0.692241804712335
2447800 0 2447800 0.000933022725665741 3998.99641402923 0.00364534953125302 0.692246340572484
2447810 0 2447810 0.00162118508745791 3999.00502212334 0.00364629509050673 0.692250880000284
2447820 0 2447820 0.00228029713781414 3999.0136247023 0.00364724160899002 0.692255422991062
2447830 0 2447830 0.00289106921612363 3999.02216230682 0.00364818908619549 0.692259969540773
2447840 0 2447840 0.00343404754388033 3999.0305722549 0.0036491375215953 0.692264519645276
2447850 0 2447850 0.00389241821028752 3999.03879761959 0.00365008691490738 0.692269073301617
2447860 0 2447860 0.00425197495138356 3999.0467876579 0.00365103726609365 0.692273630508012
2447870 0 2447870 0.00450041338937384 3999.05449496029 0.00365198857529412 0.692278191263535
2447880 0 2447880 0.0046301250249709 3999.06188503276 0.00365294084309391 0.692282755569395
2447890 0 2447890 0.00463668269327349 3999.0689318962 0.00365389407038118 0.692287323428251
2447900 0 2447900 0.00453077542485763 3999.075619102 0.00365484825948799 0.692291894849679
2447910 0 2447910 0.00429361662273554 3999.08194621385 0.00365580340993628 0.692296469829787
2447920 0 2447920 0.00394385872913732 3999.08792102175 0.00365675952482474 0.692301048381815
2447930 0 2447930 0.00349252349435109 3999.09356373774 0.00365771660653119 0.69230563051554
2447940 0 2447940 0.00295454372584835 3999.09890797135 0.00365867465781524 0.692310216242558
2447950 0 2447950 0.00234617351227222 3999.10399241918 0.00365963368157173 0.692314805575102
2447960 0 2447960 0.00168666421787566 3999.10886678236 0.00366059368099238 0.692319398526817
2447970 0 2447970 0.000996550041633524 3999.1135869708 0.00366155465940244 0.692323995111972
2447980 0 2447980 0.000296046474385294 3999.11820968151 0.00366251662010725 0.692328595344729
2447990 0 2447990 -0.000393356584811768 3999.12279807135 0.00366347956654553 0.692333199239878
2448000 0 2448000 -0.00105165161782747 3999.12741307376 0.00366444350202421 0.692337806811565
2448010 0 2448010 -0.00166032328215828 3999.13211294927 0.00366540842971681 0.692342418073284
2448020 0 2448020 -0.00220142674329856 3999.13695668803 0.00366637435275174 0.692347033038305
2448030 0 2448030 -0.00266045460534732 3999.14199449152 0.00366734127393474 0.692351651718345
